Proj ID,Status,Title,RDC,Start Year,End Year,PI,Data Name,Data Code
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,Census of Retail Trade,CRT
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,Compustat-SSEL Bridge,CSB
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,Census of Services,CSR
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,"Census of Transportation, Communications, and Utilities",CUT
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,Census of Wholesale Trade,CWH
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,Longitudinal Business Database - No Revenue,LBD
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,Longitudinal Business Database - With EIN and Revenue,LBDREV
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Employer Characteristics File (ECF) - 2014,LEHD-ECF-2014
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Employer Characteristics File (ECF) T26 Components - 2014,LEHD-ECFT26-2014
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Employment History File (EHF) - 2014,LEHD-EHF-2014
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Individual Characteristics File (ICF) - 2014,LEHD-ICF-2014
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Individual Characteristics File (ICF) T26 Components - 2014,LEHD-ICFT26-2014
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Quarterly Workforce Indicators (QWI) - 2014,LEHD-QWI-2014
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Successor-Predecessor File (SPF) - 2014,LEHD-SPF-2014
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Person-Level Demographics (Workers Only; ICF demographics),LEHD_DEMO
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,"LEHD Employer-Level Files (ECF, SPF, QWI; non-T26)",LEHD_EMPLOYERS
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Employer-Level File T26 (ECF; T26),LEHD_EMPLOYERS_T26
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,"LEHD Job-Level Files (EHF, JHF)",LEHD_JOBS
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,LEHD Person-Level Residence (Workers Only; ICF Residence),LEHD_RESIDENCE
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,Longitudinal Foreign Trade Transactions Database,LFTTD
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,"Manufacturers' Shipments, Inventories, and Orders",M3
2157,Active,Impact of Offshoring and Outsourcing Firm Behaviors on Labor Market Outcomes after a Trade Shock: A Double Sided Matching Model,Georgetown,2019,,Jacob B Howard,Standard Statistical Establishment Listing,SSL
2167,Active,Social Cohesion under Consolidation and Population Mobility,Chicago,2020,,Linda Zhao,Decennial Census,CEN
2167,Active,Social Cohesion under Consolidation and Population Mobility,Chicago,2020,,Linda Zhao,Supplementary Public Data - Geographic Codes,GEO_CODES
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Annual Survey of Manufactures,ASM
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Census of Manufactures,CMF
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Census of Mining,CMI
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Supplementary Public Data - Industry and Product Codes,IND_PROD_CODES
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Longitudinal Business Database - No Revenue,LBD
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Longitudinal Business Database - With EIN and Revenue,LBDREV
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Manufacturing Energy Consumption Survey,MECS
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,NBER-CES Manufacturing Industry Database (Public Use Dataset),NBERCES_PUBLIC
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Quarterly Survey of Plant Capacity Utilization (formerly known as PCU),QPC
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Standard Statistical Establishment Listing,SSL
2175,Completed,"Evicted America: National Study of Eviction Prevalence, Causes, and Consequences",Baruch,2019,2022,Ashley Gromis,American Housing Survey,AHS
2175,Completed,"Evicted America: National Study of Eviction Prevalence, Causes, and Consequences",Baruch,2019,2022,Ashley Gromis,Rental Housing Finance Survey,RHFS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Annual Business Survey,ABS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,American Community Survey,ACS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Annual Survey of Manufactures,ASM
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Business Enterprise Research and Development Survey (BERD),BERD
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Decennial Census,CEN
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,BOC Consolidated PIK Crosswalk Current Population Survey (CPS),CENSUS_CONSXWALK_CPS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,BOC Consolidated PIK Crosswalk Survey of Income and Program Participation (SIPP),CENSUS_CONSXWALK_SIPP
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,BOC PIK Crosswalk American Community Survey (ACS),CENSUS_CROSSWALK_ACS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,BOC PIK Crosswalk Current Population Survey-ASEC (CPS),CENSUS_CROSSWALK_CPS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,BOC PIK Crosswalk Census Unedited File (CUF),CENSUS_CROSSWALK_CUF
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,"Census of Finance, Insurance, and Real Estate",CFI
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Census of Manufactures,CMF
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Current Population Survey March Supplement,CPS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Compustat-SSEL Bridge,CSB
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Census of Services,CSR
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Supplementary Public Data - Economic Indicators and Other Industry Metrics,ECON_INDICATORS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Form 5500 Bridge File,F55BF
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Supplementary Public Data - Geographic Codes,GEO_CODES
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Supplementary Public Data - Industry and Product Codes,IND_PROD_CODES
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Longitudinal Business Database - No Revenue,LBD
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Longitudinal Business Database - With EIN and Revenue,LBDREV
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,LEHD Person-Level Demographics (Workers Only; ICF demographics),LEHD_DEMO
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,"LEHD Employer-Level Files (ECF, SPF, QWI; non-T26)",LEHD_EMPLOYERS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,LEHD Employer-Level File T26 (ECF; T26),LEHD_EMPLOYERS_T26
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,"LEHD Job-Level Files (EHF, JHF)",LEHD_JOBS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,LEHD Person-Level Residence (Workers Only; ICF Residence),LEHD_RESIDENCE
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Longitudinal Foreign Trade Transactions Database,LFTTD
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Medical Expenditure Panel Survey - Insurance Component,MEP
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Supplementary Public Data - Price Indices,PRICE_INDICES
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Service Annual Survey,SAS
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Survey of Income and Program Participation (SIPP) Panels,SIPP
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Survey of Industrial Research and Development,SIRD
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Standard Statistical Establishment Listing,SSL
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,UMETRICS University Research Data,UMT
2181,Active,Dynamic Export Capabilities and Export Venture Success,Atlanta,2022,,Kelly Hewett,Longitudinal Business Database - With EIN and Revenue,LBDREV
2181,Active,Dynamic Export Capabilities and Export Venture Success,Atlanta,2022,,Kelly Hewett,Longitudinal Foreign Trade Transactions Database,LFTTD
2181,Active,Dynamic Export Capabilities and Export Venture Success,Atlanta,2022,,Kelly Hewett,Supplementary Public Data - Price Indices,PRICE_INDICES
2181,Active,Dynamic Export Capabilities and Export Venture Success,Atlanta,2022,,Kelly Hewett,Standard Statistical Establishment Listing,SSL
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Annual Business Survey,ABS
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Annual Survey of Manufactures,ASM
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Business Enterprise Research and Development Survey (BERD),BERD
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Census of Manufactures,CMF
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Compustat-SSEL Bridge,CSB
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Supplementary Public Data - Economic Indicators and Other Industry Metrics,ECON_INDICATORS
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Exporter Database,EDB
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Foreign Trade Data - Export,EXP
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Supplementary Public Data - Geographic Codes,GEO_CODES
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Importer Database,IDB
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Foreign Trade Data - Import,IMP
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Supplementary Public Data - Industry and Product Codes,IND_PROD_CODES
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Supplementary Public Data - International and Trade Data,INTL_TRADE_DATA
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Longitudinal Business Database - With EIN and Revenue,LBDREV
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Longitudinal Foreign Trade Transactions Database,LFTTD
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,NBER-CES Manufacturing Industry Database (Public Use Dataset),NBERCES_PUBLIC
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Supplementary Public Data - Price Indices,PRICE_INDICES
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Survey of Industrial Research and Development,SIRD
2185,Active,Corporate Research and American Manufacturing,Triangle,2021,,Sharon Belenzon,Standard Statistical Establishment Listing,SSL
2192,Active,The Impact of the ACA Medicaid Expansion on Public Program Participation and Labor Market Outcomes of Low-Wage Workers,Yale,2022,,Lara Shore-Sheppard,American Community Survey,ACS
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Annual Capital Expenditures Survey,ACE
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Annual Retail Trade Survey,ARTS
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Annual Survey of Manufactures,ASM
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Auxiliary Establishment - ES9200,AUX
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Annual Wholesale Trade Survey,AWTS
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Business Expenditures Survey,BES
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Census of Construction Industries,CCN
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,"Census of Finance, Insurance, and Real Estate",CFI
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Commodity Flow Survey,CFS
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Census of Manufactures,CMF
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Census of Mining,CMI
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Census of Retail Trade,CRT
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Compustat-SSEL Bridge,CSB
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Census of Services,CSR
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,"Census of Transportation, Communications, and Utilities",CUT
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Census of Wholesale Trade,CWH
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Foreign Trade Data - Export,EXP
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Integrated Longitudinal Business Database,ILBD
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Foreign Trade Data - Import,IMP
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Supplementary Public Data - Industry and Product Codes,IND_PROD_CODES
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Longitudinal Business Database - No Revenue,LBD
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Longitudinal Business Database - With EIN and Revenue,LBDREV
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Longitudinal Foreign Trade Transactions Database,LFTTD
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Quarterly Financial Report Census Years,QFRCEN
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Quarterly Services Survey,QSS
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Service Annual Survey,SAS
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Standard Statistical Establishment Listing,SSL
2194,Active,"Agglomeration effect, strategic orientation, and multi-unit franchising",Missouri,2019,,Michael Sykuta,Annual Business Survey,ABS
2194,Active,"Agglomeration effect, strategic orientation, and multi-unit franchising",Missouri,2019,,Michael Sykuta,American Community Survey Public Use Microdata Sample,ACSPUMS
2194,Active,"Agglomeration effect, strategic orientation, and multi-unit franchising",Missouri,2019,,Michael Sykuta,Census of Retail Trade,CRT
2194,Active,"Agglomeration effect, strategic orientation, and multi-unit franchising",Missouri,2019,,Michael Sykuta,Longitudinal Business Database - No Revenue,LBD
2194,Active,"Agglomeration effect, strategic orientation, and multi-unit franchising",Missouri,2019,,Michael Sykuta,Longitudinal Business Database - With EIN and Revenue,LBDREV
2194,Active,"Agglomeration effect, strategic orientation, and multi-unit franchising",Missouri,2019,,Michael Sykuta,Survey of Business Owners,SBO
2194,Active,"Agglomeration effect, strategic orientation, and multi-unit franchising",Missouri,2019,,Michael Sykuta,Standard Statistical Establishment Listing,SSL
2197,Active,Breastfeeding and Labor Market Outcomes,UIUC,2020,,Mark J Borgschulte,American Community Survey,ACS
2197,Active,Breastfeeding and Labor Market Outcomes,UIUC,2020,,Mark J Borgschulte,BOC PIK Crosswalk American Community Survey (ACS),CENSUS_CROSSWALK_ACS
2197,Active,Breastfeeding and Labor Market Outcomes,UIUC,2020,,Mark J Borgschulte,Census Household Composition Key File,CENSUS_HH_COMP_KEY
2197,Active,Breastfeeding and Labor Market Outcomes,UIUC,2020,,Mark J Borgschulte,Supplementary Public Data - Geographic Codes,GEO_CODES
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Annual Business Survey,ABS
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Annual Survey of Manufactures,ASM
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Business Enterprise Research and Development Survey (BERD),BERD
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Census of Manufactures,CMF
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Census of Services,CSR
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Longitudinal Business Database - With EIN and Revenue,LBDREV
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Service Annual Survey,SAS
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Standard Statistical Establishment Listing,SSL
2200,Active,Using the National Crime Victimization Survey to Understand the Effects of State and Local Policies on the Incidence of Sexual Assault and Domestic Violence,Dallas,2021,,Anne Burton,American Community Survey,ACS
2200,Active,Using the National Crime Victimization Survey to Understand the Effects of State and Local Policies on the Incidence of Sexual Assault and Domestic Violence,Dallas,2021,,Anne Burton,National Crime Victimization Survey,NCVS
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Annual Business Survey,ABS
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Annual Capital Expenditures Survey,ACE
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Annual Survey of Manufactures,ASM
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Auxiliary Establishment - ES9200,AUX
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Business Enterprise Research and Development Survey (BERD),BERD
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Commodity Flow Survey,CFS
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Census of Manufactures,CMF
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Census of Services,CSR
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Kauffman Firm Survey,KFS
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Longitudinal Business Database - No Revenue,LBD
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Longitudinal Business Database - With EIN and Revenue,LBDREV
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Longitudinal Foreign Trade Transactions Database,LFTTD
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,"Manufacturers' Shipments, Inventories, and Orders",M3
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,NBER-CES Manufacturing Industry Database (Public Use Dataset),NBERCES_PUBLIC
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Disclosure Avoidance Population Tables,POP_TABLES
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Supplementary Public Data - Price Indices,PRICE_INDICES
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Quarterly Financial Report Census Years,QFRCEN
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Quarterly Survey of Plant Capacity Utilization (formerly known as PCU),QPC
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Survey of Industrial Research and Development,SIRD
2210,Active,Sources of Increasing Firm Heterogeneity,Penn State,2019,,Matthias G Kehrig,Standard Statistical Establishment Listing,SSL
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Annual Survey of Manufactures,ASM
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Business Enterprise Research and Development Survey (BERD),BERD
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Census of Manufactures,CMF
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Foreign Trade Data - Export,EXP
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Foreign Trade Data - Import,IMP
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Longitudinal Business Database - No Revenue,LBD
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Longitudinal Business Database - With EIN and Revenue,LBDREV
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Longitudinal Foreign Trade Transactions Database,LFTTD
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Manufacturing Energy Consumption Survey,MECS
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Survey of Pollution Abatement Costs and Expenditures,PAC
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Quarterly Survey of Plant Capacity Utilization (formerly known as PCU),QPC
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Survey of Industrial Research and Development,SIRD
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Standard Statistical Establishment Listing,SSL
2211,Active,Energy and the Environment - Plant-Level Production and Market-Level Incidence,Berkeley,2019,,William R Walker,Survey of Water Use in Manufacturing [Mineral Industries],SWUM
2212,Active,Gentrification in the Context of New Geography,Michigan,2020,,Michelle Lam,American Community Survey,ACS
2212,Active,Gentrification in the Context of New Geography,Michigan,2020,,Michelle Lam,Decennial Census,CEN
2212,Active,Gentrification in the Context of New Geography,Michigan,2020,,Michelle Lam,BOC Master Address File Auxiliary Reference File (MAFARF),CENSUS_CROSSWALK_MARF
2212,Active,Gentrification in the Context of New Geography,Michigan,2020,,Michelle Lam,Master Address File Extract,MAFX
2214,Active,"Ownership status, capital structure, and investment",Chicago,2019,,Nicolas Crouzet,Compustat-SSEL Bridge,CSB
2214,Active,"Ownership status, capital structure, and investment",Chicago,2019,,Nicolas Crouzet,Longitudinal Business Database - No Revenue,LBD
2214,Active,"Ownership status, capital structure, and investment",Chicago,2019,,Nicolas Crouzet,Longitudinal Business Database - With EIN and Revenue,LBDREV
2214,Active,"Ownership status, capital structure, and investment",Chicago,2019,,Nicolas Crouzet,Quarterly Financial Report,QFR
2215,Active,The Social and Economic Consequences of Violent Victimization in the NCVS,Colorado,2019,,Joshua Clapp,National Crime Victimization Survey,NCVS
2221,Active,New Geographies for Reporting Establishment and Industry Dynamics in the United States,Wisconsin,2020,,Richard Dunn,Annual Retail Trade Survey,ARTS
2221,Active,New Geographies for Reporting Establishment and Industry Dynamics in the United States,Wisconsin,2020,,Richard Dunn,Annual Survey of Manufactures,ASM
2221,Active,New Geographies for Reporting Establishment and Industry Dynamics in the United States,Wisconsin,2020,,Richard Dunn,Annual Wholesale Trade Survey,AWTS
